id,price_amount,marketing_carrier_name,origin_place_name,origin_place_iata,destination_place_name,destination_place_iata,departure_datetime,arrival_datetime,departure_query,arrival_query,segment_count,total_flight_duration,flight_score
"10610-2305222255--32611,-32709,-32128-2-25768-2305241700",536.9,AirAsia > AirAsia X > Korean Air,Colombo Bandaranayake > Kuala Lumpur International > Incheon International Airport,CMB > KUL > ICN,Kuala Lumpur International > Incheon International Airport > Chinggis Khaan,KUL > ICN > UBN,2023-05-22 22:55:00,2023-05-24 17:00:00,CMB,UBN,3,850,970.23
"10610-2305222255--32611,-31768-2-17606-2305231315",219.99,AirAsia > AirAsia > Thai AirAsia,Colombo Bandaranayake > Kuala Lumpur International > Don Mueang,CMB > KUL > DMK,Kuala Lumpur International > Don Mueang > Vientiane,KUL > DMK > VTE,2023-05-22 22:55:00,2023-05-23 13:15:00,CMB,VTE,3,425,511.66
10901-2305220140--32348-1-9445-2305221105,568.28,Emirates > Emirates,Hazrat Shahjalal International Airport  > Dubai,DAC > DXB,Dubai > Amman Queen Alia,DXB > AMM,2023-05-22 01:40:00,2023-05-22 11:05:00,DAC,AMM,2,475,826.61
"10901-2305221620--32003,-32348-2-9561-2305230325",678.7,Oman Air > Emirates > Emirates,Hazrat Shahjalal International Airport  > Muscat > Dubai,DAC > MCT > DXB,Muscat > Dubai > Ashgabat,MCT > DXB > ASB,2023-05-22 16:20:00,2023-05-23 03:25:00,DAC,ASB,3,515,1000.37
"10901-2305221635--32213,-30759-1-9618-2305230035",268.37,IndiGo > Air Arabia Abu Dhabi,Hazrat Shahjalal International Airport  > Kolkata,DAC > CCU,Kolkata > Abu Dhabi International,CCU > AUH,2023-05-22 16:35:00,2023-05-23 00:35:00,DAC,AUH,2,350,485.04
10901-2305221410--32213-1-9715-2305222140,317.0,IndiGo > IndiGo,Hazrat Shahjalal International Airport  > Mumbai,DAC > BOM,Mumbai > Bahrain,BOM > BAH,2023-05-22 14:10:00,2023-05-22 21:40:00,DAC,BAH,2,395,548.67
10901-2305220140--32348-1-9834-2305221035,785.13,Emirates > Emirates,Hazrat Shahjalal International Airport  > Dubai,DAC > DXB,Dubai > Beirut,DXB > BEY,2023-05-22 01:40:00,2023-05-22 10:35:00,DAC,BEY,2,535,1063.46
10901-2305222145--32714-1-9882-2305230920,684.0,Air Arabia > Air Arabia,Hazrat Shahjalal International Airport  > Sharjah,DAC > SHJ,Sharjah > Baghdad International,SHJ > BGW,2023-05-22 21:45:00,2023-05-23 09:20:00,DAC,BGW,2,435,929.0
10901-2305221635--32213-1-9970-2305230140,182.1,IndiGo > IndiGo,Hazrat Shahjalal International Airport  > Kolkata,DAC > CCU,Kolkata > Bangkok Suvarnabhumi,CCU > BKK,2023-05-22 16:35:00,2023-05-23 01:40:00,DAC,BKK,2,215,353.77
"10901-2305221635--32213,-32611-2-10258-2305231545",292.99,IndiGo > AirAsia > AirAsia,Hazrat Shahjalal International Airport  > Kolkata > Kuala Lumpur International,DAC > CCU > KUL,Kolkata > Kuala Lumpur International > Bandar Seri Begawan,CCU > KUL > BWN,2023-05-22 16:35:00,2023-05-23 15:45:00,DAC,BWN,3,440,589.66
"10901-2305221915--32504,-32611,-32211-2-10485-2305231120",255.5,Biman Bangladesh Airlines > AirAsia > Indonesia AirAsia,Hazrat Shahjalal International Airport  > Kolkata > Kuala Lumpur International,DAC > CCU > KUL,Kolkata > Kuala Lumpur International > Soekarno-Hatta,CCU > KUL > CGK,2023-05-22 19:15:00,2023-05-23 11:20:00,DAC,CGK,3,430,548.83
"10901-2305221815--32213,-31821-1-10610-2305230435",272.2,IndiGo > SriLankan Airlines,Hazrat Shahjalal International Airport  > Chennai,DAC > MAA,Chennai > Colombo Bandaranayake,MAA > CMB,2023-05-22 18:15:00,2023-05-23 04:35:00,DAC,CMB,2,255,457.2
10901-2305221700--32213-0-10957-2305221905,146.9,IndiGo,Hazrat Shahjalal International Airport ,DAC,Indira Gandhi International ,DEL,2023-05-22 17:00:00,2023-05-22 19:05:00,DAC,DEL,1,155,248.57
"10901-2305222300--32076,-32433-2-11001-2305241225",743.5,Malindo Air > Malindo Air > Citilink,Hazrat Shahjalal International Airport  > Kuala Lumpur International > Bali (Denpasar),DAC > KUL > DPS,Kuala Lumpur International > Bali (Denpasar) > Dili,KUL > DPS > DIL,2023-05-22 23:00:00,2023-05-24 12:25:00,DAC,DIL,3,545,1075.17
10901-2305221410--32213-1-11089-2305221840,376.3,IndiGo > IndiGo,Hazrat Shahjalal International Airport  > Mumbai,DAC > BOM,Mumbai > Hamad International,BOM > DOH,2023-05-22 14:10:00,2023-05-22 18:40:00,DAC,DOH,2,390,606.3
"10901-2305221010--31435,-31836-1-11191-2305221800",523.99,Vistara > Somon Air,Hazrat Shahjalal International Airport  > Indira Gandhi International ,DAC > DEL,Indira Gandhi International  > Dushanbe,DEL > DYU,2023-05-22 10:10:00,2023-05-22 18:00:00,DAC,DYU,2,320,730.66
"10901-2305221815--32213,-31973-3-11389-2305231140",508.99,IndiGo > Pegasus Airlines,Hazrat Shahjalal International Airport  > Istanbul Sabiha,DAC > SAW,Chennai > Ankara Esenboga,MAA > ESB,2023-05-22 18:15:00,2023-05-23 11:40:00,DAC,ESB,2,230,685.66
"10901-2305221815--32213,-32761-2-11431-2305230850",436.5,IndiGo > IndiGo > Wizz Air Abu Dhabi,Hazrat Shahjalal International Airport  > Chennai > Abu Dhabi International,DAC > MAA > AUH,Chennai > Abu Dhabi International > Yerevan,MAA > AUH > EVN,2023-05-22 18:15:00,2023-05-23 08:50:00,DAC,EVN,3,630,796.5
"10901-2305221700--32213,-32708-2-11636-2305231825",490.5,IndiGo > Air Astana > Air Astana,Hazrat Shahjalal International Airport  > Indira Gandhi International  > Almaty,DAC > DEL > ALA,Indira Gandhi International  > Almaty > Bishkek,DEL > ALA > FRU,2023-05-22 17:00:00,2023-05-23 18:25:00,DAC,FRU,3,400,773.83
"10901-2305221700--32213,-32532-1-12042-2305231015",397.99,IndiGo > Azerbaijan Airlines,Hazrat Shahjalal International Airport  > Indira Gandhi International ,DAC > DEL,Indira Gandhi International  > Baku Heydar Aliyev International,DEL > GYD,2023-05-22 17:00:00,2023-05-23 10:15:00,DAC,GYD,2,445,646.32
10901-2305221635--32213-1-12071-2305230210,219.99,IndiGo > IndiGo,Hazrat Shahjalal International Airport  > Kolkata,DAC > CCU,Kolkata > Hanoi,CCU > HAN,2023-05-22 16:35:00,2023-05-23 02:10:00,DAC,HAN,2,225,394.99
"10901-2305220245--31767,-31461-1-12409-2305222240",414.55,Thai Airways > Thai AirAsia X,Hazrat Shahjalal International Airport  > Bangkok Suvarnabhumi,DAC > BKK,Bangkok Suvarnabhumi > Incheon International Airport,BKK > ICN,2023-05-22 02:45:00,2023-05-22 22:40:00,DAC,ICN,2,480,674.55
"10901-2305220500--32339,-31062-2-12461-2305221610",530.99,Etihad Airways > Etihad Airways > SalamAir,Hazrat Shahjalal International Airport  > Abu Dhabi International > Muscat,DAC > AUH > MCT,Abu Dhabi International > Muscat > Imam Khomeini International,AUH > MCT > IKA,2023-05-22 05:00:00,2023-05-22 16:10:00,DAC,IKA,3,525,855.99
10901-2305220540--32257-1-12569-2305230535,433.6,Gulf Air > Gulf Air,Hazrat Shahjalal International Airport  > Bahrain,DAC > BAH,Bahrain > Islamabad,BAH > ISB,2023-05-22 05:40:00,2023-05-23 05:35:00,DAC,ISB,2,545,715.27
10901-2305221015--32504-0-13288-2305221135,189.3,Biman Bangladesh Airlines,Hazrat Shahjalal International Airport ,DAC,Kathmandu,KTM,2023-05-22 10:15:00,2023-05-22 11:35:00,DAC,KTM,1,95,270.97
10901-2305220110--32076-0-13311-2305220705,326.9,Malindo Air,Hazrat Shahjalal International Airport ,DAC,Kuala Lumpur International,KUL,2023-05-22 01:10:00,2023-05-22 07:05:00,DAC,KUL,1,235,455.23
10901-2305221700--32213-1-13344-2305222315,318.2,IndiGo > IndiGo,Hazrat Shahjalal International Airport  > Indira Gandhi International ,DAC > DEL,Indira Gandhi International  > Kuwait,DEL > KWI,2023-05-22 17:00:00,2023-05-22 23:15:00,DAC,KWI,2,425,559.87
"10901-2305220925--32714,-31669-2-13445-2305230150",511.41,Air Arabia > Air Arabia > Wizz Air,Hazrat Shahjalal International Airport  > Sharjah > Riyadh,DAC > SHJ > RUH,Sharjah > Riyadh > Larnaca,SHJ > RUH > LCA,2023-05-22 09:25:00,2023-05-23 01:50:00,DAC,LCA,3,615,866.41
"10901-2305221410--32213,-31435-1-13938-2305222325",253.8,IndiGo > Vistara,Hazrat Shahjalal International Airport  > Mumbai,DAC > BOM,Mumbai > Muscat,BOM > MCT,2023-05-22 14:10:00,2023-05-22 23:25:00,DAC,MCT,2,345,468.8
10901-2305221255--31821-1-14155-2305221950,313.9,SriLankan Airlines > SriLankan Airlines,Hazrat Shahjalal International Airport  > Colombo Bandaranayake,DAC > CMB,Colombo Bandaranayake > Velana International,CMB > MLE,2023-05-22 12:55:00,2023-05-22 19:50:00,DAC,MLE,2,280,507.23
"10901-2305221635--32213,-32454-2-14213-2305230925",312.99,IndiGo > IndiGo > Cebu Pacific,Hazrat Shahjalal International Airport  > Kolkata > Bangkok Suvarnabhumi,DAC > CCU > BKK,Kolkata > Bangkok Suvarnabhumi > Manila Ninoy Aquino,CCU > BKK > MNL,2023-05-22 16:35:00,2023-05-23 09:25:00,DAC,MNL,3,440,609.66
"10901-2305221515--32504,-31714-2-25715-2305231600",508.12,Biman Bangladesh Airlines > Uzbekistan Airways > Uzbekistan Airways,Hazrat Shahjalal International Airport  > Indira Gandhi International  > Tashkent,DAC > DEL > TAS,Indira Gandhi International  > Tashkent > Astana Nursultan Nazarbayev,DEL > TAS > NQZ,2023-05-22 15:15:00,2023-05-23 16:00:00,DAC,NQZ,3,465,813.12
"10901-2305221635--32213,-31705-2-14788-2305231525",342.99,IndiGo > IndiGo > VietJet Air,Hazrat Shahjalal International Airport  > Kolkata > Hanoi,DAC > CCU > HAN,Kolkata > Hanoi > Tokyo Narita,CCU > HAN > NRT,2023-05-22 16:35:00,2023-05-23 15:25:00,DAC,NRT,3,555,677.99
10901-2305222355--31876-1-15277-2305231440,512.4,Singapore Airlines > Singapore Airlines,Hazrat Shahjalal International Airport  > Singapore Changi,DAC > SIN,Singapore Changi > Beijing Capital,SIN > PEK,2023-05-22 23:55:00,2023-05-23 14:40:00,DAC,PEK,2,620,819.07
"10901-2305221130--32504,-31250-1-15458-2305221815",356.4,Biman Bangladesh Airlines > Thai VietJet Air,Hazrat Shahjalal International Airport  > Bangkok Suvarnabhumi,DAC > BKK,Bangkok Suvarnabhumi > Phnom Penh,BKK > PNH,2023-05-22 11:30:00,2023-05-22 18:15:00,DAC,PNH,2,220,529.73
"10901-2305221700--32213,-32339-2-16029-2305230310",401.3,IndiGo > Etihad Airways,Hazrat Shahjalal International Airport  > Abu Dhabi International,DAC > AUH,Indira Gandhi International  > Riyadh,DEL > RUH,2023-05-22 17:00:00,2023-05-23 03:10:00,DAC,RUH,2,265,589.63
10901-2305221635--32213-1-16292-2305230315,247.1,IndiGo > IndiGo,Hazrat Shahjalal International Airport  > Kolkata,DAC > CCU,Kolkata > Singapore Changi,CCU > SIN,2023-05-22 16:35:00,2023-05-23 03:15:00,DAC,SIN,2,320,453.77
"10901-2305221700--32213,-31714-1-16759-2305230905",405.18,IndiGo > Uzbekistan Airways,Hazrat Shahjalal International Airport  > Indira Gandhi International ,DAC > DEL,Indira Gandhi International  > Tashkent,DEL > TAS,2023-05-22 17:00:00,2023-05-23 09:05:00,DAC,TAS,2,335,616.85
"10901-2305221715--31437,-30759-2-16785-2305231550",460.99,US-Bangla Airlines > Air Arabia Abu Dhabi > Air Arabia Abu Dhabi,Hazrat Shahjalal International Airport  > Kolkata > Abu Dhabi International,DAC > CCU > AUH,Kolkata > Abu Dhabi International > Tbilisi,CCU > AUH > TBS,2023-05-22 17:15:00,2023-05-23 15:50:00,DAC,TBS,3,565,799.32
10901-2305221530--32301-1-16995-2305230935,671.66,flydubai > flydubai,Hazrat Shahjalal International Airport  > Dubai,DAC > DXB,Dubai > Ben Gurion Intl,DXB > TLV,2023-05-22 15:30:00,2023-05-23 09:35:00,DAC,TLV,2,545,953.33
"10901-2305221635--32213,-31705-2-17075-2305231110",311.99,IndiGo > IndiGo > VietJet Air,Hazrat Shahjalal International Airport  > Kolkata > Hanoi,DAC > CCU > HAN,Kolkata > Hanoi > Taipei Taiwan Taoyuan,CCU > HAN > TPE,2023-05-22 16:35:00,2023-05-23 11:10:00,DAC,TPE,3,400,595.32
"10901-2305221335--31767,-31461,-32052-2-25768-2305231700",781.99,Thai Airways > Thai AirAsia X > MIAT Mongolian Airlines,Hazrat Shahjalal International Airport  > Bangkok Suvarnabhumi > Incheon International Airport,DAC > BKK > ICN,Bangkok Suvarnabhumi > Incheon International Airport > Chinggis Khaan,BKK > ICN > UBN,2023-05-22 13:35:00,2023-05-23 17:00:00,DAC,UBN,3,695,1163.66
"10901-2305221715--31437,-31768-2-17606-2305230735",270.99,US-Bangla Airlines > Thai AirAsia > Thai AirAsia,Hazrat Shahjalal International Airport  > Kolkata > Don Mueang,DAC > CCU > DMK,Kolkata > Don Mueang > Vientiane,CCU > DMK > VTE,2023-05-22 17:15:00,2023-05-23 07:35:00,DAC,VTE,3,280,514.32
10957-2305220415--32036-1-9445-2305221220,213.34,Flynas > Flynas,Indira Gandhi International  > Riyadh,DEL > RUH,Riyadh > Amman Queen Alia,RUH > AMM,2023-05-22 04:15:00,2023-05-22 12:20:00,DEL,AMM,2,440,460.01
10957-2305220410--32301-1-9561-2305230325,441.63,flydubai > flydubai,Indira Gandhi International  > Dubai,DEL > DXB,Dubai > Ashgabat,DXB > ASB,2023-05-22 04:10:00,2023-05-23 03:25:00,DEL,ASB,2,400,674.96
10957-2305222115--32213-0-9618-2305222325,129.1,IndiGo,Indira Gandhi International ,DEL,Abu Dhabi International,AUH,2023-05-22 21:15:00,2023-05-22 23:25:00,DEL,AUH,1,220,252.43
10957-2305220355--32257-0-9715-2305220600,275.9,Gulf Air,Indira Gandhi International ,DEL,Bahrain,BAH,2023-05-22 03:55:00,2023-05-22 06:00:00,DEL,BAH,1,275,417.57
10957-2305220935--32340-1-9834-2305230205,281.87,Ethiopian Airlines > Ethiopian Airlines,Indira Gandhi International  > Addis Ababa,DEL > ADD,Addis Ababa > Beirut,ADD > BEY,2023-05-22 09:35:00,2023-05-23 02:05:00,DEL,BEY,2,675,606.87
10957-2305220410--32301-1-9882-2305221755,364.91,flydubai > flydubai,Indira Gandhi International  > Dubai,DEL > DXB,Dubai > Baghdad International,DXB > BGW,2023-05-22 04:10:00,2023-05-22 17:55:00,DEL,BGW,2,400,598.24
10957-2305222120--31826-0-9970-2305230300,124.0,SpiceJet,Indira Gandhi International ,DEL,Bangkok Suvarnabhumi,BKK,2023-05-22 21:20:00,2023-05-23 03:00:00,DEL,BKK,1,250,257.33
"10957-2305222330--32709,-32611-1-10258-2305231545",178.31,AirAsia X > AirAsia,Indira Gandhi International  > Kuala Lumpur International,DEL > KUL,Kuala Lumpur International > Bandar Seri Begawan,KUL > BWN,2023-05-22 23:30:00,2023-05-23 15:45:00,DEL,BWN,2,500,444.98
"10957-2305222330--32709,-32211-1-10485-2305231120",159.95,AirAsia X > Indonesia AirAsia,Indira Gandhi International  > Kuala Lumpur International,DEL > KUL,Kuala Lumpur International > Soekarno-Hatta,KUL > CGK,2023-05-22 23:30:00,2023-05-23 11:20:00,DEL,CGK,2,485,421.62
10957-2305222215--32672-0-10610-2305230150,111.2,Air India,Indira Gandhi International ,DEL,Colombo Bandaranayake,CMB,2023-05-22 22:15:00,2023-05-23 01:50:00,DEL,CMB,1,215,232.87
10957-2305220620--31435-0-10901-2305220910,78.4,Vistara,Indira Gandhi International ,DEL,Hazrat Shahjalal International Airport ,DAC,2023-05-22 06:20:00,2023-05-22 09:10:00,DEL,DAC,1,140,175.07
"10957-2305222330--32709,-32211,-32433-2-11001-2305241225",487.3,AirAsia X > Indonesia AirAsia > Citilink,Indira Gandhi International  > Kuala Lumpur International > Bali (Denpasar),DEL > KUL > DPS,Kuala Lumpur International > Bali (Denpasar) > Dili,KUL > DPS > DIL,2023-05-22 23:30:00,2023-05-24 12:25:00,DEL,DIL,3,655,855.63
10957-2305220405--32213-0-11089-2305220540,239.3,IndiGo,Indira Gandhi International ,DEL,Hamad International,DOH,2023-05-22 04:05:00,2023-05-22 05:40:00,DEL,DOH,1,245,370.97
"10957-2305221745--32213,-31836-1-11191-2305231500",454.99,IndiGo > Somon Air,Indira Gandhi International  > Dubai,DEL > DXB,Dubai > Dushanbe,DXB > DYU,2023-05-22 17:45:00,2023-05-23 15:00:00,DEL,DYU,2,395,686.66
"10957-2305222115--32213,-31973-2-11389-2305231140",321.08,Pegasus Airlines,Istanbul Sabiha,SAW,Ankara Esenboga,ESB,2023-05-23 10:40:00,2023-05-23 11:40:00,DEL,ESB,1,60,391.08
"10957-2305222115--32213,-32761-1-11431-2305230850",223.4,IndiGo > Wizz Air Abu Dhabi,Indira Gandhi International  > Abu Dhabi International,DEL > AUH,Abu Dhabi International > Yerevan,AUH > EVN,2023-05-22 21:15:00,2023-05-23 08:50:00,DEL,EVN,2,420,463.4
10957-2305221135--32708-1-11636-2305221825,336.3,Air Astana > Air Astana,Indira Gandhi International  > Almaty,DEL > ALA,Almaty > Bishkek,ALA > FRU,2023-05-22 11:35:00,2023-05-22 18:25:00,DEL,FRU,2,245,517.97
"10957-2305222115--32213,-32761-1-12042-2305230915",243.85,IndiGo > Wizz Air Abu Dhabi,Indira Gandhi International  > Abu Dhabi International,DEL > AUH,Abu Dhabi International > Baku Heydar Aliyev International,AUH > GYD,2023-05-22 21:15:00,2023-05-23 09:15:00,DEL,GYD,2,405,478.85
10957-2305222335--31703-0-12071-2305230540,176.02,Vietnam Airlines,Indira Gandhi International ,DEL,Hanoi,HAN,2023-05-22 23:35:00,2023-05-23 05:40:00,DEL,HAN,1,275,317.69
10957-2305220005--31705-1-12409-2305221925,205.8,VietJet Air > VietJet Air,Indira Gandhi International  > Ho Chi Minh City,DEL > SGN,Ho Chi Minh City > Incheon International Airport,SGN > ICN,2023-05-22 00:05:00,2023-05-22 19:25:00,DEL,ICN,2,605,507.47
10957-2305220410--32301-1-12461-2305221410,333.07,flydubai > flydubai,Indira Gandhi International  > Dubai,DEL > DXB,Dubai > Imam Khomeini International,DXB > IKA,2023-05-22 04:10:00,2023-05-22 14:10:00,DEL,IKA,2,385,561.4
10957-2305220445--32339-1-12569-2305221825,301.99,Etihad Airways > Etihad Airways,Indira Gandhi International  > Abu Dhabi International,DEL > AUH,Abu Dhabi International > Islamabad,AUH > ISB,2023-05-22 04:45:00,2023-05-22 18:25:00,DEL,ISB,2,410,538.66
10957-2305221620--31921-0-13288-2305221810,63.8,Nepal Airlines,Indira Gandhi International ,DEL,Kathmandu,KTM,2023-05-22 16:20:00,2023-05-22 18:10:00,DEL,KTM,1,95,145.47
10957-2305222330--32709-0-13311-2305230755,130.87,AirAsia X,Indira Gandhi International ,DEL,Kuala Lumpur International,KUL,2023-05-22 23:30:00,2023-05-23 07:55:00,DEL,KUL,1,355,299.2
10957-2305222115--32213-0-13344-2305222315,191.5,IndiGo,Indira Gandhi International ,DEL,Kuwait,KWI,2023-05-22 21:15:00,2023-05-22 23:15:00,DEL,KWI,1,270,331.5
"10957-2305220415--32036,-31669-1-13445-2305230150",274.25,Flynas > Wizz Air,Indira Gandhi International  > Riyadh,DEL > RUH,Riyadh > Larnaca,RUH > LCA,2023-05-22 04:15:00,2023-05-23 01:50:00,DEL,LCA,2,515,545.92
10957-2305221920--32672-0-13938-2305222110,103.3,Air India,Indira Gandhi International ,DEL,Muscat,MCT,2023-05-22 19:20:00,2023-05-22 21:10:00,DEL,MCT,1,200,219.97
"10957-2305220455--31475,-32213-1-14155-2305221110",217.99,AirAsia India > IndiGo,Indira Gandhi International  > Kochi,DEL > COK,Kochi > Velana International,COK > MLE,2023-05-22 04:55:00,2023-05-22 11:10:00,DEL,MLE,2,280,411.32
"10957-2305222330--32709,-32611-1-14213-2305232210",199.41,AirAsia X > AirAsia,Indira Gandhi International  > Kuala Lumpur International,DEL > KUL,Kuala Lumpur International > Manila Ninoy Aquino,KUL > MNL,2023-05-22 23:30:00,2023-05-23 22:10:00,DEL,MNL,2,605,501.08
10957-2305220015--31714-1-25715-2305221600,309.3,Uzbekistan Airways > Uzbekistan Airways,Indira Gandhi International  > Tashkent,DEL > TAS,Tashkent > Astana Nursultan Nazarbayev,TAS > NQZ,2023-05-22 00:15:00,2023-05-22 16:00:00,DEL,NQZ,2,300,509.3
"10957-2305222335--31703,-31705-1-14788-2305231525",295.9,Vietnam Airlines > VietJet Air,Indira Gandhi International  > Hanoi,DEL > HAN,Hanoi > Tokyo Narita,HAN > NRT,2023-05-22 23:35:00,2023-05-23 15:25:00,DEL,NRT,2,605,597.57
10957-2305221135--32708-1-15277-2305230455,312.52,Air Astana > Air Astana,Indira Gandhi International  > Almaty,DEL > ALA,Almaty > Beijing Capital,ALA > PEK,2023-05-22 11:35:00,2023-05-23 04:55:00,DEL,PEK,2,480,572.52
"10957-2305222120--31826,-31768-1-15458-2305230855",195.0,SpiceJet > Thai AirAsia,Indira Gandhi International  > Don Mueang,DEL > DMK,Bangkok Suvarnabhumi > Phnom Penh,BKK > PNH,2023-05-22 21:20:00,2023-05-23 08:55:00,DEL,PNH,2,320,401.67
10957-2305220415--32036-0-16029-2305220645,212.74,Flynas,Indira Gandhi International ,DEL,Riyadh,RUH,2023-05-22 04:15:00,2023-05-22 06:45:00,DEL,RUH,1,300,362.74
10957-2305221450--32672-0-16292-2305222315,200.99,Air India,Indira Gandhi International ,DEL,Singapore Changi,SIN,2023-05-22 14:50:00,2023-05-22 23:15:00,DEL,SIN,1,355,369.32
10957-2305220015--31714-0-16759-2305220245,194.79,Uzbekistan Airways,Indira Gandhi International ,DEL,Tashkent,TAS,2023-05-22 00:15:00,2023-05-22 02:45:00,DEL,TAS,1,180,304.79
"10957-2305220445--32339,-30759-1-16785-2305221250",323.99,Etihad Airways > Air Arabia Abu Dhabi,Indira Gandhi International  > Abu Dhabi International,DEL > AUH,Abu Dhabi International > Tbilisi,AUH > TBS,2023-05-22 04:45:00,2023-05-22 12:50:00,DEL,TBS,2,425,565.66
10957-2305220935--32340-1-16995-2305222110,277.88,Ethiopian Airlines > Ethiopian Airlines,Indira Gandhi International  > Addis Ababa,DEL > ADD,Addis Ababa > Ben Gurion Intl,ADD > TLV,2023-05-22 09:35:00,2023-05-22 21:10:00,DEL,TLV,2,675,602.88
10957-2305220005--31705-1-17075-2305221800,194.2,VietJet Air > VietJet Air,Indira Gandhi International  > Ho Chi Minh City,DEL > SGN,Ho Chi Minh City > Taipei Taiwan Taoyuan,SGN > TPE,2023-05-22 00:05:00,2023-05-22 18:00:00,DEL,TPE,2,510,464.2
"10957-2305221020--32213,-31461,-32052-2-25768-2305231700",590.99,IndiGo > Thai AirAsia X > MIAT Mongolian Airlines,Indira Gandhi International  > Bangkok Suvarnabhumi > Incheon International Airport,DEL > BKK > ICN,Bangkok Suvarnabhumi > Incheon International Airport > Chinggis Khaan,BKK > ICN > UBN,2023-05-22 10:20:00,2023-05-23 17:00:00,DEL,UBN,3,810,1010.99
"10957-2305221020--32213,-31766-1-17606-2305221945",253.8,IndiGo > Thai Smile,Indira Gandhi International  > Bangkok Suvarnabhumi,DEL > BKK,Bangkok Suvarnabhumi > Vientiane,BKK > VTE,2023-05-22 10:20:00,2023-05-22 19:45:00,DEL,VTE,2,340,467.13
"11001-2305221320--32433,-30749,-31939-3-9445-2305231855",780.99,Citilink > Super Air Jet > Qatar Airways > Qatar Airways,Dili > Bali (Denpasar) > Soekarno-Hatta > Hamad International,DIL > DPS > CGK > DOH,Bali (Denpasar) > Soekarno-Hatta > Hamad International > Amman Queen Alia,DPS > CGK > DOH > AMM,2023-05-22 13:20:00,2023-05-23 18:55:00,DIL,AMM,4,900,1280.99
"11001-2305221320--32433,-32211,-31734-3-9561-2305240210",1258.99,Citilink > Indonesia AirAsia > Turkish Airlines > Turkish Airlines,Dili > Bali (Denpasar) > Singapore Changi > Istanbul,DIL > DPS > SIN > IST,Bali (Denpasar) > Singapore Changi > Istanbul > Ashgabat,DPS > SIN > IST > ASB,2023-05-22 13:20:00,2023-05-24 02:10:00,DIL,ASB,4,1160,1845.66
